"Date","Open","High","Low","Close","Volume","Adj Close"
"2015-09-01",85.800003,87.129997,85.18,85.980003,1082500,84.285491
"2015-08-31",89.269997,90.120003,87.129997,87.190002,1183600,85.471643
"2015-08-28",89.889999,90.809998,88.739998,89.519997,929900,87.755717
"2015-08-27",88.589996,91.239998,88.470001,90.279999,980700,88.500741
"2015-08-26",86.25,88.290001,85.440002,88.120003,1320000,86.383315
"2015-08-25",89.349998,89.349998,84.730003,84.800003,1191900,83.128746
"2015-08-24",92.160004,92.529999,87.139999,87.43,1512300,85.706911
"2015-08-21",93.860001,94.330002,92.120003,92.160004,1148300,90.343694
"2015-08-20",94.970001,95.220001,94.220001,94.43,813300,92.568953
"2015-08-19",96.190002,96.480003,95.050003,95.43,587000,93.549245
"2015-08-18",96.760002,97.279999,96.300003,96.68,599200,94.77461
"2015-08-17",96.900002,97.860001,96.089996,96.940002,650100,95.029488
"2015-08-14",96.849998,97.040001,96.089996,96.93,613800,95.019683
"2015-08-13",96.580002,97.580002,95.769997,97.050003,735800,95.137321
"2015-08-12",96.059998,96.919998,95.760002,96.900002,567300,94.990275
"2015-08-11",95.720001,97.059998,95.220001,96.550003,734600,94.647175
"2015-08-10",95.75,96.169998,95.25,95.830002,758600,93.941363
"2015-08-07",94.730003,96.099998,93.709999,95.129997,721900,93.255155
"2015-08-06",95.639999,95.800003,93.849998,95.169998,863900,92.676783
"2015-08-05",97.07,97.099998,95.410004,95.639999,803000,93.134471
"2015-08-04",97.599998,97.949997,95.730003,96.690002,781800,94.156967
"2015-08-03",97.580002,98.129997,97,97.879997,513800,95.315787
"2015-07-31",97.650002,98.120003,97.160004,97.550003,1084300,94.994438
"2015-07-30",97,97.150002,96.129997,96.43,454600,93.903776
"2015-07-29",96.220001,97.309998,95.400002,97.050003,693200,94.507536
"2015-07-28",96.230003,96.660004,95.720001,96.269997,498300,93.747964
"2015-07-27",95.910004,96.970001,95.830002,96.309998,788200,93.786917
"2015-07-24",95.720001,96.43,95.419998,96.029999,595300,93.514254
"2015-07-23",96.769997,96.800003,95.139999,95.889999,715000,93.377922
"2015-07-22",96.559998,97.300003,96.379997,96.940002,1085800,94.400417
"2015-07-21",96.870003,97.459999,96.440002,96.470001,925200,93.942729
"2015-07-20",97.220001,97.290001,96.510002,96.790001,830700,94.254346
"2015-07-17",98.129997,98.279999,97.110001,97.309998,1161900,94.76072
"2015-07-16",97.639999,98.959999,97.459999,98.230003,514000,95.656624
"2015-07-15",96.860001,97.480003,96.529999,97.25,472100,94.702294
"2015-07-14",97.010002,97.410004,96.300003,97.040001,481700,94.497796
"2015-07-13",97.07,98.349998,96.279999,96.839996,793800,94.303031
"2015-07-10",97.470001,98.110001,96.889999,97.129997,713400,94.585435
