"Date","Open","High","Low","Close","Volume","Adj Close"
"2016-04-29",47.900002,48.830002,46.950001,47.790001,9024000,47.517103
"2016-04-28",48.130001,49.349998,47.5,47.669998,12327600,47.397785
"2016-04-27",48.549999,48.91,47.82,48.110001,11556500,47.835275
"2016-04-26",46.599998,48.169998,46.34,48.080002,10715400,47.805448
"2016-04-25",47.16,47.23,45.84,46.27,11597100,46.005782
"2016-04-22",46.34,47.740002,46.259998,47.619999,9399900,47.348071
"2016-04-21",46.990002,47.32,46.119999,46.23,10010700,45.966009
"2016-04-20",46.73,47.66,46.09,47.080002,8500400,46.811158
"2016-04-19",45.209999,47.099998,44.970001,47.060001,12874100,46.791272
"2016-04-18",42.09,45,42.040001,45,9362700,44.743034
"2016-04-15",43.75,44.169998,43.52,43.700001,8164500,43.450458
"2016-04-14",43.830002,44.299999,43.459999,44.220001,8241200,43.967489
"2016-04-13",43.630001,43.959999,43.009998,43.580002,9397600,43.331144
"2016-04-12",41.57,43.830002,41.360001,43.470001,10651800,43.221772
"2016-04-11",41.43,41.98,41.150002,41.189999,7177800,40.954789
"2016-04-08",41.619999,41.889999,40.93,41.23,8081300,40.994561
"2016-04-07",40.43,41.029999,39.740002,40.310001,7117600,40.079817
"2016-04-06",39.400002,40.98,39.169998,40.75,9816800,40.517303
"2016-04-05",38.75,39.290001,38.189999,39.040001,7838100,38.817068
"2016-04-04",39.790001,40.34,38.98,39.099998,8663000,38.876723
"2016-04-01",39.389999,39.919998,38.790001,39.779999,9090500,39.552841
"2016-03-31",39.959999,40.540001,39.700001,40.27,9353100,40.040044
"2016-03-30",40.48,40.759998,39.57,40.080002,7777000,39.85113
"2016-03-29",39.02,39.73,38.560001,39.619999,8115800,39.393754
"2016-03-28",40.099998,40.150002,39.02,39.68,6647600,39.453413
"2016-03-24",38.93,40.099998,38.529999,40.040001,9218300,39.811358
"2016-03-23",41.290001,41.68,39.810001,39.849998,11232700,39.622441
"2016-03-22",42.25,42.779999,41.91,41.919998,8245300,41.68062
"2016-03-21",42.73,43.41,42.16,42.580002,8409600,42.336855
"2016-03-18",43.59,44.400002,42.450001,43.02,20946200,42.774341
"2016-03-17",42.400002,43.779999,42.189999,43.009998,12435000,42.764396
"2016-03-16",40.240002,41.970001,40.18,41.869999,10151400,41.630906
"2016-03-15",39.209999,39.849998,38.82,39.830002,7838800,39.602558
"2016-03-14",39.700001,40.459999,39.389999,40.009998,9316700,39.781527
"2016-03-11",39.799999,40.66,39.73,40.52,13656300,40.288617
"2016-03-10",38.869999,39.139999,38.360001,39.029999,10860100,38.807123
"2016-03-09",39.349998,39.720001,38.380001,39.049999,13347800,38.82701
"2016-03-08",41.200001,41.25,38.560001,38.619999,14129300,38.399465
"2016-03-07",41.25,42.450001,40.900002,41.400002,17548300,41.163592
"2016-03-04",38.919998,41.68,38.799999,41.119999,24819100,40.885189
"2016-03-03",36.5,38.810001,36.32,38.560001,20248700,38.33981
