0.48138,0.48213,0.48316,0.48406,0.4856,0.48674,0.48821,0.48854,0.48997,0.49124,0.49186,0.49265,0.49298,0.49416,0.49516,0.49626,0.4977,0.49916,0.50005,0.50015,0.50124,0.50192,0.50241,0.50262,0.50266,0.50375,0.50405,0.50527,0.50527,0.5051,0.50473,0.5057,0.50648,0.50699,0.50712,0.50723,0.50713,0.50722,0.50756,0.50795,0.50774,0.50834,0.50798,0.50708,0.50756,0.50686,0.50713,0.50701,0.50737,0.50752,0.50675,0.50652,0.50667,0.50604,0.50536,0.50546,0.50546,0.50513,0.50472,0.50517,0.50462,0.50335,0.50275,0.50314,0.5022,0.50302,0.50293,0.50245,0.50203,0.50121,0.5005,0.49948,0.49966,0.49918,0.4997,0.49863,0.49852,0.49888,0.49881,0.49815,0.49793,0.49741,0.4973,0.49672,0.49722,0.49607,0.49507,0.49421,0.49424,0.49306,0.49275,0.49241,0.49234,0.49277,0.49227,0.49128,0.4912,0.49032,0.48934,0.48888
0.48238,0.48307,0.48402,0.48485,0.4863,0.48737,0.48875,0.48904,0.49038,0.49158,0.49213,0.49287,0.49316,0.49426,0.4952,0.49623,0.4976,0.49898,0.49981,0.49988,0.5009,0.50153,0.50197,0.50216,0.50218,0.50321,0.50348,0.50464,0.50462,0.50444,0.50406,0.50498,0.50572,0.50619,0.50632,0.50641,0.5063,0.50638,0.50669,0.50705,0.50686,0.50743,0.50709,0.50622,0.5067,0.50603,0.50629,0.50618,0.50654,0.50667,0.50595,0.50575,0.50591,0.50531,0.50467,0.5048,0.50481,0.5045,0.50411,0.50455,0.50403,0.50282,0.50227,0.50266,0.50179,0.50261,0.50255,0.5021,0.50172,0.50094,0.5003,0.49934,0.49954,0.49909,0.49961,0.49859,0.49852,0.49887,0.49883,0.49821,0.49803,0.49754,0.49744,0.49692,0.49742,0.49634,0.49539,0.49457,0.49462,0.4935,0.49322,0.49291,0.49286,0.49327,0.4928,0.49185,0.4918,0.49093,0.48999,0.48955
0.48432,0.48492,0.48578,0.48651,0.48785,0.48882,0.4901,0.49032,0.49155,0.49265,0.49313,0.49379,0.49402,0.49502,0.49588,0.49681,0.49809,0.49936,0.50012,0.50015,0.50109,0.50166,0.50203,0.50218,0.50216,0.50312,0.50335,0.50444,0.5044,0.5042,0.5038,0.50466,0.50535,0.50577,0.50587,0.50595,0.50583,0.50588,0.50617,0.5065,0.50631,0.50684,0.50652,0.5057,0.50617,0.50552,0.50578,0.50567,0.50602,0.50615,0.50546,0.50529,0.50546,0.50489,0.5043,0.50444,0.50445,0.50418,0.5038,0.50423,0.50373,0.50259,0.50209,0.50248,0.50167,0.50247,0.50245,0.50203,0.50168,0.50095,0.50036,0.49946,0.49967,0.49926,0.49977,0.4988,0.49875,0.49909,0.49907,0.49848,0.49832,0.49786,0.49778,0.49729,0.49778,0.49676,0.49584,0.49506,0.49511,0.49405,0.49377,0.49349,0.49344,0.49383,0.49338,0.49246,0.49241,0.49156,0.49064,0.49021
0.48528,0.48583,0.48662,0.48729,0.48854,0.48944,0.49065,0.49082,0.49198,0.493,0.49343,0.49405,0.49424,0.49517,0.49597,0.49684,0.49804,0.49924,0.49994,0.49994,0.50083,0.50136,0.50168,0.5018,0.50176,0.50267,0.50287,0.5039,0.50385,0.50364,0.50323,0.50405,0.50469,0.50508,0.50517,0.50524,0.5051,0.50514,0.50541,0.50572,0.50554,0.50605,0.50574,0.50496,0.50542,0.50481,0.50506,0.50497,0.50531,0.50544,0.5048,0.50466,0.50484,0.50429,0.50376,0.50393,0.50393,0.5037,0.50334,0.50376,0.50328,0.50222,0.50177,0.50217,0.50143,0.50222,0.50223,0.50185,0.50153,0.50086,0.50033,0.4995,0.49972,0.49936,0.49987,0.49896,0.49894,0.49928,0.49929,0.49874,0.49862,0.4982,0.49814,0.49771,0.4982,0.49724,0.49636,0.49562,0.49569,0.49469,0.49444,0.49419,0.49414,0.49452,0.4941,0.49322,0.49318,0.49235,0.49146,0.49105
0.48662,0.4871,0.48781,0.4884,0.48956,0.49037,0.49149,0.49161,0.49269,0.49362,0.49399,0.49454,0.49469,0.49555,0.49627,0.49706,0.49819,0.4993,0.49993,0.49991,0.50073,0.50121,0.50148,0.50156,0.5015,0.50234,0.50251,0.50347,0.50341,0.50319,0.50277,0.50354,0.50413,0.50448,0.50456,0.50462,0.50449,0.5045,0.50476,0.50504,0.50487,0.50534,0.50505,0.50432,0.50477,0.5042,0.50444,0.50435,0.50469,0.5048,0.50421,0.50409,0.50429,0.50377,0.50329,0.50347,0.50348,0.50329,0.50294,0.50334,0.5029,0.50189,0.5015,0.5019,0.50122,0.502,0.50204,0.50169,0.50141,0.50079,0.50032,0.49955,0.49977,0.49945,0.49996,0.49909,0.4991,0.49943,0.49947,0.49897,0.49887,0.49849,0.49844,0.49805,0.49854,0.49764,0.49681,0.4961,0.49619,0.49523,0.49501,0.49478,0.49474,0.4951,0.49471,0.49385,0.49383,0.49302,0.49216,0.49177
0.48842,0.48882,0.48943,0.48992,0.49097,0.49168,0.49269,0.49274,0.49371,0.49454,0.49483,0.49531,0.4954,0.49615,0.4968,0.4975,0.49853,0.49954,0.50009,0.50003,0.50076,0.50118,0.50138,0.50142,0.50133,0.50209,0.50222,0.50312,0.50303,0.50279,0.50237,0.50307,0.50361,0.50393,0.50399,0.50403,0.50388,0.50387,0.5041,0.50436,0.5042,0.50465,0.50438,0.50371,0.50414,0.50361,0.50384,0.50376,0.5041,0.50421,0.50366,0.50358,0.50379,0.5033,0.50287,0.50307,0.50309,0.50293,0.5026,0.50299,0.50257,0.50164,0.5013,0.50171,0.50109,0.50186,0.50193,0.50162,0.50138,0.5008,0.50039,0.49968,0.49992,0.49963,0.50014,0.49933,0.49937,0.49969,0.49975,0.49928,0.49922,0.49887,0.49885,0.49849,0.49897,0.49813,0.49734,0.49667,0.49677,0.49586,0.49565,0.49545,0.49542,0.49576,0.49539,0.49457,0.49456,0.49377,0.49294,0.49256
0.48937,0.48971,0.49026,0.49069,0.49165,0.4923,0.49323,0.49325,0.49415,0.49491,0.49515,0.49558,0.49564,0.49633,0.49692,0.49755,0.49851,0.49944,0.49994,0.49986,0.50054,0.50091,0.50107,0.50109,0.50097,0.50168,0.50179,0.50263,0.50254,0.5023,0.50186,0.50253,0.50303,0.50331,0.50336,0.5034,0.50324,0.50322,0.50344,0.50368,0.50353,0.50395,0.5037,0.50307,0.50349,0.50299,0.50321,0.50315,0.50347,0.50358,0.50308,0.50301,0.50323,0.50276,0.50239,0.5026,0.50263,0.50249,0.50218,0.50255,0.50216,0.50129,0.501,0.50141,0.50084,0.50159,0.50169,0.50142,0.50121,0.50067,0.50032,0.49967,0.49991,0.49966,0.50017,0.49942,0.49947,0.49978,0.49986,0.49943,0.49939,0.49907,0.49906,0.49874,0.49922,0.49843,0.49768,0.49705,0.49715,0.4963,0.49611,0.49593,0.4959,0.49623,0.49589,0.49511,0.49511,0.49434,0.49355,0.49318
0.4914,0.49164,0.49207,0.4924,0.49323,0.49376,0.49457,0.4945,0.49529,0.49594,0.49608,0.49642,0.49641,0.497,0.4975,0.49802,0.49888,0.49971,0.50012,0.49999,0.50058,0.50089,0.50097,0.50095,0.50079,0.50143,0.50149,0.50226,0.50215,0.50188,0.50143,0.50203,0.50247,0.50272,0.50275,0.50277,0.5026,0.50255,0.50274,0.50295,0.50281,0.5032,0.50297,0.50239,0.50281,0.50234,0.50255,0.5025,0.50282,0.50293,0.50247,0.50242,0.50264,0.5022,0.50187,0.5021,0.50214,0.50203,0.50172,0.50208,0.5017,0.50089,0.50065,0.50106,0.50055,0.50129,0.50141,0.50117,0.501,0.50051,0.50021,0.49962,0.49987,0.49965,0.50016,0.49946,0.49954,0.49983,0.49993,0.49954,0.49952,0.49923,0.49924,0.49897,0.49944,0.49871,0.49801,0.49741,0.49753,0.49673,0.49657,0.49642,0.4964,0.49671,0.4964,0.49565,0.49567,0.49492,0.49416,0.49381
0.49268,0.49286,0.49321,0.49347,0.49421,0.49466,0.49539,0.49527,0.49598,0.49655,0.49663,0.49692,0.49687,0.49737,0.49782,0.49827,0.49905,0.4998,0.50015,0.49999,0.50053,0.50079,0.50082,0.50077,0.50059,0.50117,0.50121,0.50192,0.50179,0.50151,0.50105,0.50161,0.50201,0.50221,0.50223,0.50224,0.50206,0.50199,0.50216,0.50234,0.50221,0.50256,0.50236,0.50181,0.50221,0.50176,0.50196,0.50192,0.50223,0.50233,0.5019,0.50187,0.5021,0.50169,0.50139,0.50163,0.50167,0.50157,0.50127,0.50161,0.50125,0.50048,0.50029,0.50068,0.50022,0.50094,0.50108,0.50088,0.50072,0.50027,0.50001,0.49948,0.49973,0.49954,0.50003,0.49938,0.49948,0.49975,0.49988,0.49951,0.49952,0.49926,0.49929,0.49905,0.4995,0.49882,0.49817,0.49761,0.49775,0.49699,0.49685,0.49673,0.49673,0.49702,0.49673,0.49601,0.49605,0.49533,0.49461,0.49428
0.4942,0.49429,0.49455,0.49472,0.49536,0.49571,0.49634,0.49616,0.49677,0.49725,0.49726,0.49748,0.49737,0.49779,0.49816,0.49853,0.49923,0.49988,0.50017,0.49997,0.50043,0.50064,0.50061,0.50052,0.50032,0.50083,0.50084,0.50149,0.50135,0.50105,0.50059,0.50109,0.50145,0.50162,0.50162,0.50162,0.50143,0.50134,0.50149,0.50165,0.50152,0.50185,0.50167,0.50117,0.50156,0.50114,0.50133,0.50129,0.5016,0.5017,0.50131,0.5013,0.50155,0.50115,0.50091,0.50116,0.5012,0.50113,0.50084,0.50117,0.50082,0.50012,0.49997,0.50037,0.49997,0.50068,0.50084,0.50067,0.50054,0.50013,0.49992,0.49944,0.49969,0.49954,0.50003,0.49943,0.49956,0.49982,0.49997,0.49964,0.49967,0.49944,0.49949,0.49929,0.49974,0.49912,0.49851,0.49798,0.49813,0.49742,0.4973,0.4972,0.4972,0.49747,0.49722,0.49653,0.49658,0.49588,0.49519,0.49487
