0.55998,0.54331,0.5284,0.51316,0.50073,0.49113,0.48291,0.47832,0.4762,0.47609,0.4785,0.4811,0.48672,0.48999,0.49248,0.49338,0.4951,0.49603,0.49409,0.49079,0.48638,0.48156,0.47755,0.47237,0.46895,0.46471,0.46256,0.46216,0.46253,0.46309,0.46462,0.46619,0.47059,0.47459,0.47735,0.4794,0.4815,0.48106,0.48068,0.48083,0.48222,0.48157,0.48063,0.48015,0.48084,0.48321,0.48708,0.49112,0.49617,0.50095,0.50782,0.51359,0.51848,0.52209,0.52525,0.52798,0.52865,0.52793,0.52571,0.52201,0.51817,0.51193,0.50835,0.50363,0.49931,0.49626,0.49396,0.49213,0.49085,0.49131,0.49394,0.49606,0.49799,0.50059,0.50197,0.50402,0.50679,0.50887,0.50896,0.50993,0.50932,0.50821,0.50596,0.50367,0.50138,0.49963,0.497,0.49425,0.4926,0.49205,0.49216,0.49074,0.49271,0.49564,0.4986,0.50159,0.50415,0.50634,0.50779,0.50927
0.56458,0.54714,0.53175,0.51609,0.50333,0.49355,0.48532,0.48051,0.47826,0.47811,0.48025,0.48249,0.48778,0.49091,0.49274,0.49297,0.4942,0.49447,0.49227,0.48881,0.48403,0.47894,0.4747,0.46935,0.46589,0.46148,0.4593,0.45862,0.45894,0.45934,0.46079,0.46224,0.46654,0.47056,0.47322,0.4755,0.47793,0.47764,0.47738,0.47772,0.47946,0.47926,0.47888,0.47914,0.48021,0.48305,0.48787,0.49242,0.49776,0.50283,0.50981,0.51534,0.51988,0.52301,0.52533,0.52726,0.52709,0.52531,0.52232,0.51815,0.51385,0.50735,0.50396,0.49934,0.49526,0.49277,0.49097,0.4896,0.48907,0.49051,0.49353,0.4961,0.49849,0.50152,0.50316,0.50563,0.50874,0.51093,0.51107,0.51188,0.5113,0.51008,0.50748,0.50487,0.50268,0.50086,0.49821,0.49555,0.49393,0.49333,0.49359,0.49257,0.49449,0.49738,0.50035,0.5031,0.50542,0.50743,0.50855,0.50987
0.57177,0.55316,0.53678,0.52013,0.50643,0.49583,0.48691,0.48124,0.47836,0.47764,0.47919,0.48091,0.48565,0.48869,0.49,0.48973,0.49071,0.49068,0.4886,0.48528,0.48059,0.47549,0.4714,0.46627,0.463,0.4587,0.45668,0.45595,0.45642,0.45676,0.45832,0.45972,0.46397,0.46814,0.47082,0.47345,0.47631,0.47627,0.47614,0.47674,0.47884,0.47903,0.4791,0.47983,0.48101,0.48409,0.48939,0.49407,0.49927,0.50431,0.51107,0.51607,0.52018,0.52263,0.52407,0.5252,0.52429,0.5216,0.51809,0.51371,0.50909,0.50246,0.49926,0.49487,0.49099,0.48894,0.48745,0.48643,0.48637,0.48839,0.49135,0.49401,0.49666,0.49987,0.50176,0.50451,0.50789,0.5103,0.5108,0.5117,0.51146,0.5106,0.50811,0.50558,0.50377,0.50228,0.4999,0.49764,0.49611,0.4956,0.49602,0.49532,0.49706,0.49956,0.50218,0.50449,0.50636,0.508,0.50853,0.50938
0.57639,0.55691,0.53983,0.52253,0.50822,0.49707,0.4878,0.48164,0.47831,0.47712,0.47814,0.47937,0.48357,0.4864,0.48715,0.48633,0.48689,0.48665,0.48458,0.4814,0.47674,0.47182,0.46799,0.46319,0.46019,0.45602,0.45424,0.45337,0.45375,0.45396,0.45545,0.45653,0.4603,0.46437,0.46677,0.46946,0.47252,0.47269,0.47264,0.47359,0.47601,0.47674,0.47751,0.47897,0.48062,0.48427,0.49042,0.49548,0.50081,0.50617,0.51285,0.51757,0.52139,0.52342,0.52397,0.52432,0.52267,0.51902,0.51491,0.5103,0.50532,0.49862,0.49557,0.49131,0.48769,0.48599,0.48478,0.48403,0.48452,0.48715,0.49014,0.49295,0.49578,0.49909,0.50127,0.50442,0.50813,0.5108,0.51163,0.51266,0.51272,0.51207,0.50958,0.50694,0.50525,0.50377,0.50151,0.49926,0.49756,0.49675,0.4971,0.49646,0.49798,0.50018,0.5025,0.50441,0.50598,0.50765,0.50806,0.5089
0.57983,0.55984,0.5424,0.52467,0.51002,0.49844,0.48884,0.48216,0.47827,0.47653,0.47679,0.47739,0.48082,0.48339,0.48355,0.48224,0.48246,0.48205,0.48027,0.4775,0.47327,0.469,0.46585,0.46173,0.45955,0.45597,0.45478,0.45413,0.45463,0.45479,0.45622,0.45712,0.46037,0.46415,0.46607,0.46859,0.47162,0.47185,0.47184,0.47303,0.47573,0.4771,0.47857,0.48072,0.48286,0.48679,0.49355,0.49886,0.50412,0.50961,0.51596,0.52006,0.52325,0.5246,0.52416,0.52356,0.52114,0.51649,0.51173,0.50682,0.50138,0.49445,0.49133,0.48708,0.48358,0.48211,0.48118,0.48056,0.48148,0.48461,0.48744,0.49041,0.49348,0.49693,0.49939,0.50289,0.50693,0.50986,0.51111,0.51232,0.51266,0.51238,0.51021,0.50769,0.50636,0.5051,0.50305,0.50102,0.49924,0.4982,0.49843,0.49789,0.49897,0.50067,0.50265,0.50404,0.50524,0.50676,0.50705,0.50788
0.58036,0.5607,0.54361,0.52613,0.5117,0.50014,0.49049,0.48355,0.47927,0.47711,0.47676,0.47688,0.47955,0.48187,0.48163,0.47986,0.47972,0.47914,0.47748,0.47481,0.47064,0.46673,0.46401,0.46031,0.45859,0.45536,0.45454,0.454,0.4545,0.45461,0.45593,0.45666,0.45932,0.46269,0.46414,0.46636,0.46941,0.46968,0.46963,0.47115,0.47421,0.47631,0.47863,0.48154,0.48431,0.48867,0.49605,0.5016,0.50679,0.51239,0.51815,0.52162,0.52407,0.52476,0.52334,0.5217,0.51851,0.51292,0.50763,0.50258,0.49675,0.48979,0.48665,0.48246,0.47911,0.47796,0.47727,0.47672,0.47805,0.48158,0.48418,0.48737,0.4906,0.49423,0.4969,0.50079,0.50519,0.50843,0.51019,0.51176,0.51263,0.51277,0.5111,0.50896,0.50814,0.5073,0.50543,0.50378,0.50204,0.50082,0.50093,0.50041,0.5011,0.50223,0.50371,0.50462,0.50531,0.50664,0.50681,0.50762
0.57688,0.55783,0.54131,0.5243,0.51028,0.49899,0.48961,0.4828,0.47845,0.47606,0.47534,0.4752,0.47733,0.47947,0.47897,0.47709,0.47668,0.47599,0.47451,0.47207,0.46818,0.46482,0.4626,0.45947,0.45832,0.45565,0.45533,0.45495,0.45554,0.45569,0.45704,0.45765,0.45973,0.46282,0.46388,0.46587,0.46889,0.46936,0.46936,0.47111,0.47432,0.47686,0.47976,0.48318,0.48623,0.49058,0.49791,0.50308,0.5077,0.51282,0.51775,0.52029,0.52184,0.52178,0.51949,0.5171,0.51363,0.50759,0.50233,0.49782,0.49225,0.48596,0.48319,0.47933,0.47644,0.47566,0.4752,0.4747,0.4762,0.47975,0.4819,0.48488,0.48801,0.49155,0.49441,0.49841,0.50299,0.50644,0.50871,0.51052,0.51174,0.51227,0.51102,0.5093,0.50882,0.50822,0.50652,0.50513,0.50329,0.50195,0.50183,0.50124,0.50144,0.50201,0.50289,0.50322,0.5035,0.50466,0.50475,0.50562
0.57697,0.55822,0.54195,0.52509,0.51109,0.49962,0.49002,0.4828,0.47789,0.47492,0.47351,0.47279,0.47417,0.47602,0.47537,0.47342,0.47286,0.47231,0.4714,0.46947,0.4663,0.46388,0.46268,0.4604,0.46022,0.45849,0.45889,0.45888,0.45969,0.45987,0.46102,0.46133,0.46263,0.46489,0.46501,0.46623,0.46876,0.46894,0.46857,0.4702,0.47328,0.47608,0.47957,0.48348,0.48699,0.49147,0.49886,0.50408,0.50853,0.51356,0.518,0.52004,0.52102,0.52056,0.51786,0.515,0.51131,0.50478,0.49942,0.49527,0.48976,0.48364,0.48079,0.47678,0.47388,0.47312,0.47261,0.47209,0.47365,0.47723,0.4791,0.4822,0.48554,0.48942,0.49279,0.49722,0.50226,0.50628,0.50937,0.51173,0.51336,0.51423,0.51356,0.51209,0.51178,0.51115,0.50934,0.50777,0.50547,0.50353,0.50279,0.50172,0.50114,0.50099,0.50112,0.50081,0.50072,0.50171,0.50183,0.50283
0.57756,0.55906,0.54279,0.52587,0.51171,0.49993,0.49004,0.48252,0.47718,0.4739,0.47213,0.47122,0.47223,0.47404,0.47357,0.47188,0.47136,0.47101,0.47037,0.46863,0.46588,0.46404,0.46332,0.4616,0.46201,0.46094,0.46185,0.46218,0.4632,0.46354,0.46453,0.46474,0.46544,0.46709,0.46647,0.46698,0.46902,0.46898,0.46824,0.46985,0.47282,0.47573,0.47967,0.48398,0.48789,0.49251,0.49985,0.50491,0.50907,0.5139,0.51775,0.51931,0.51978,0.51905,0.51604,0.5128,0.50913,0.50242,0.49708,0.4935,0.48818,0.48233,0.47944,0.47524,0.47217,0.4711,0.47018,0.46922,0.4705,0.4737,0.47491,0.47791,0.48124,0.48517,0.48903,0.49401,0.49969,0.50438,0.50844,0.51162,0.51381,0.51521,0.51522,0.51414,0.51407,0.5135,0.51158,0.50988,0.50724,0.50488,0.5035,0.50218,0.50098,0.50032,0.49991,0.49904,0.49863,0.4995,0.49959,0.50073
0.57399,0.55666,0.54144,0.52548,0.51215,0.50105,0.49165,0.48446,0.4792,0.47593,0.47396,0.47281,0.4733,0.47492,0.47419,0.47232,0.4714,0.47076,0.47,0.46806,0.46533,0.46386,0.46343,0.46198,0.46281,0.46238,0.46369,0.46447,0.46587,0.4665,0.4675,0.46782,0.46824,0.46949,0.46841,0.4686,0.4704,0.47028,0.46938,0.471,0.47392,0.47705,0.48137,0.48588,0.49017,0.4947,0.50158,0.50631,0.50995,0.51432,0.51741,0.51828,0.51802,0.51674,0.51335,0.50979,0.50618,0.49949,0.49454,0.49178,0.48692,0.48176,0.4792,0.47519,0.47243,0.47131,0.47029,0.46909,0.47011,0.47268,0.47311,0.47573,0.4787,0.48233,0.48625,0.49122,0.497,0.50209,0.50684,0.51066,0.51329,0.51532,0.51625,0.51594,0.51645,0.51628,0.51461,0.51311,0.51041,0.50774,0.5058,0.50402,0.50195,0.50049,0.4991,0.49732,0.49621,0.49648,0.49619,0.49725
0.57069,0.55428,0.53981,0.52457,0.51186,0.50126,0.49218,0.48529,0.48006,0.47674,0.4745,0.47315,0.47317,0.47433,0.47334,0.47139,0.47011,0.46921,0.46827,0.46618,0.4636,0.46273,0.46278,0.46181,0.4633,0.46367,0.46553,0.46688,0.46865,0.46959,0.47059,0.47105,0.4712,0.47201,0.47042,0.47017,0.47154,0.47123,0.47022,0.4716,0.47428,0.47731,0.48173,0.4862,0.49058,0.49475,0.50108,0.50534,0.50864,0.51274,0.51537,0.51598,0.51535,0.51405,0.51099,0.50769,0.50468,0.49858,0.49422,0.4924,0.48824,0.48378,0.48143,0.47745,0.47466,0.47324,0.4718,0.46997,0.47044,0.47204,0.47147,0.4736,0.47613,0.47952,0.48345,0.48844,0.49447,0.5,0.50546,0.5101,0.51317,0.51575,0.5174,0.51759,0.51828,0.51821,0.51631,0.51464,0.51155,0.50838,0.50571,0.50342,0.50062,0.49868,0.49673,0.49454,0.4933,0.49364,0.49351,0.49501
0.56416,0.54941,0.53635,0.52246,0.51095,0.50142,0.49308,0.48679,0.48181,0.47863,0.47635,0.47491,0.47437,0.47507,0.47375,0.47161,0.47005,0.46882,0.4677,0.46533,0.46289,0.46257,0.4631,0.46257,0.46462,0.46568,0.46796,0.46986,0.47208,0.47339,0.47429,0.47483,0.47475,0.47516,0.47309,0.47248,0.47352,0.47295,0.47172,0.47281,0.47518,0.4779,0.48207,0.48619,0.49048,0.49415,0.49952,0.50309,0.50591,0.50951,0.51177,0.51221,0.51144,0.5104,0.50793,0.50519,0.5031,0.49794,0.49456,0.49389,0.49047,0.48673,0.4846,0.48067,0.47777,0.4759,0.47386,0.47149,0.4713,0.47176,0.47031,0.47183,0.47414,0.47731,0.48128,0.48628,0.49252,0.49832,0.50424,0.50952,0.51279,0.51577,0.51795,0.51838,0.51905,0.51899,0.51678,0.51495,0.51164,0.50815,0.50503,0.50232,0.49895,0.49658,0.49407,0.49148,0.49002,0.49015,0.48994,0.49162
0.55504,0.54249,0.53131,0.51929,0.50936,0.50125,0.49398,0.4886,0.48428,0.48159,0.47951,0.47817,0.4774,0.47778,0.47628,0.47404,0.47219,0.47061,0.46918,0.46642,0.46386,0.4639,0.46444,0.4641,0.46634,0.46798,0.47057,0.47299,0.47567,0.47731,0.47818,0.47899,0.47881,0.47888,0.47647,0.47559,0.47626,0.47548,0.4741,0.47493,0.4771,0.47966,0.48367,0.48772,0.49208,0.49553,0.50012,0.50315,0.50562,0.50865,0.51044,0.51056,0.50944,0.50841,0.50624,0.50377,0.50234,0.49798,0.49533,0.49565,0.49304,0.49001,0.48812,0.48434,0.48137,0.47914,0.47653,0.47353,0.47246,0.47169,0.46938,0.47026,0.47214,0.47489,0.47882,0.48385,0.49029,0.49647,0.50293,0.50897,0.51246,0.51587,0.5186,0.51929,0.51988,0.51965,0.51699,0.51483,0.51113,0.50724,0.50346,0.50026,0.49627,0.49369,0.49077,0.48803,0.48651,0.48661,0.4865,0.48849
0.54306,0.53318,0.52433,0.51467,0.50679,0.50058,0.49487,0.49082,0.48756,0.48569,0.48409,0.48302,0.48214,0.48219,0.4805,0.47815,0.47606,0.4741,0.47228,0.469,0.46615,0.46641,0.46679,0.4664,0.46855,0.47037,0.47279,0.47519,0.47788,0.47935,0.47981,0.48057,0.48018,0.4798,0.4772,0.47615,0.4766,0.47583,0.47461,0.47552,0.47778,0.48036,0.48425,0.48809,0.49243,0.49556,0.49921,0.50161,0.50362,0.506,0.50736,0.50722,0.50589,0.50511,0.50352,0.50174,0.50146,0.49846,0.49708,0.49877,0.49732,0.49543,0.49414,0.49073,0.48791,0.48547,0.48225,0.47867,0.47672,0.47462,0.47128,0.47127,0.47253,0.47473,0.47824,0.48304,0.4894,0.49556,0.50214,0.50852,0.51199,0.51559,0.51851,0.51933,0.51978,0.5194,0.51633,0.51399,0.51014,0.50607,0.50195,0.4985,0.49411,0.49149,0.48821,0.48533,0.48371,0.48351,0.4833,0.48534
0.52822,0.52091,0.51435,0.50715,0.50134,0.49714,0.4931,0.49045,0.48837,0.48745,0.48647,0.48581,0.48496,0.48482,0.48311,0.48076,0.47855,0.47644,0.47437,0.47086,0.46799,0.46853,0.46892,0.46856,0.47068,0.47276,0.47503,0.47751,0.48023,0.48153,0.48158,0.4823,0.48169,0.48098,0.47828,0.47721,0.47754,0.47681,0.47586,0.47682,0.47924,0.48199,0.48587,0.48962,0.49408,0.49693,0.49987,0.50172,0.50341,0.50527,0.50631,0.5059,0.50429,0.50368,0.5025,0.50121,0.50175,0.49995,0.49958,0.50228,0.5019,0.50096,0.50019,0.49729,0.49474,0.49222,0.48871,0.48472,0.48214,0.47879,0.47461,0.47376,0.47442,0.47594,0.47876,0.48304,0.48901,0.49481,0.50106,0.50744,0.5106,0.51413,0.51711,0.51793,0.51828,0.51784,0.51449,0.51214,0.50835,0.50418,0.49988,0.49634,0.49173,0.48906,0.4854,0.48246,0.48075,0.48021,0.47989,0.48203
0.5125,0.50837,0.50456,0.50034,0.49712,0.49539,0.4934,0.49252,0.49195,0.49214,0.49198,0.49173,0.49091,0.4905,0.48858,0.48604,0.48346,0.48087,0.47816,0.47418,0.47083,0.47122,0.47118,0.47066,0.47241,0.47436,0.47635,0.4789,0.48163,0.48292,0.4829,0.48393,0.48363,0.48299,0.48064,0.48001,0.48056,0.48012,0.47952,0.48051,0.48298,0.4857,0.48933,0.49261,0.49681,0.4992,0.50129,0.50245,0.50376,0.50509,0.50592,0.50534,0.50362,0.50326,0.50264,0.50189,0.50321,0.5026,0.50314,0.50668,0.50706,0.50672,0.50623,0.50354,0.50104,0.49832,0.49434,0.48983,0.48661,0.48214,0.47739,0.47588,0.47631,0.47748,0.48003,0.48409,0.4899,0.49558,0.50161,0.50817,0.51113,0.51479,0.51781,0.51859,0.51879,0.51831,0.51468,0.51237,0.50878,0.50466,0.50036,0.49674,0.49192,0.48916,0.4852,0.48222,0.48036,0.47943,0.47881,0.48084
0.49915,0.4975,0.49583,0.49394,0.49271,0.49293,0.49263,0.49305,0.49377,0.49488,0.49547,0.49568,0.49498,0.4945,0.4927,0.49026,0.48765,0.48485,0.48189,0.47773,0.47419,0.4745,0.47427,0.4736,0.47501,0.47678,0.4782,0.48043,0.48293,0.48375,0.48335,0.48411,0.48369,0.48286,0.48067,0.48009,0.48065,0.48035,0.48007,0.48117,0.48387,0.48672,0.49019,0.49314,0.49724,0.49924,0.5006,0.50127,0.50224,0.50302,0.50356,0.50272,0.501,0.50079,0.50057,0.50033,0.50254,0.50329,0.505,0.50959,0.51107,0.51168,0.51186,0.50996,0.50776,0.50515,0.50093,0.49614,0.4923,0.4867,0.48125,0.47878,0.47859,0.47908,0.48111,0.48464,0.49016,0.49546,0.50104,0.50755,0.51021,0.51391,0.51687,0.51746,0.5173,0.51671,0.51264,0.5102,0.50657,0.50228,0.49797,0.49428,0.48942,0.48678,0.48267,0.47992,0.47819,0.47708,0.4766,0.47874
0.48799,0.48868,0.48889,0.48922,0.48984,0.49192,0.49318,0.49477,0.49668,0.49857,0.49966,0.50015,0.49944,0.49857,0.49668,0.49411,0.49131,0.48824,0.48496,0.48074,0.47697,0.47718,0.47674,0.47609,0.47704,0.47846,0.47918,0.48098,0.48306,0.48321,0.48227,0.48283,0.48226,0.48142,0.4796,0.47944,0.48032,0.48036,0.48067,0.48206,0.48502,0.48811,0.4913,0.49379,0.49746,0.49891,0.49958,0.49966,0.50021,0.50051,0.50098,0.50013,0.49859,0.49873,0.49897,0.4994,0.50239,0.50442,0.50716,0.51253,0.51496,0.51634,0.5171,0.51591,0.51417,0.51196,0.50781,0.50298,0.49887,0.49259,0.48691,0.48368,0.48306,0.48295,0.48436,0.48731,0.49233,0.49706,0.50185,0.50797,0.51009,0.51365,0.51639,0.51671,0.51634,0.51572,0.51135,0.50908,0.50564,0.50143,0.49722,0.49355,0.48884,0.48644,0.4823,0.47978,0.47814,0.47675,0.47631,0.47845
